date,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_catastrophic,SH_catastrophic,BMC_catastrophic,HCGH_catastrophic,SMH_catastrophic,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std,JHH_catastrophic_std,SH_catastrophic_std,BMC_catastrophic_std,HCGH_catastrophic_std,SMH_catastrophic_std
2021-02-07,98.95734740521601,105.66299180742399,60.142927408412504,151.693675434814,32.541521284019495,169.331363834091,186.745992942545,104.83787058308198,280.702230869384,58.7974218768439,222.626883959745,246.292329973221,137.15664351790195,377.42355849291897,77.19923943868798,12.755130955573598,15.676058368603702,9.782230967676298,20.592545133331797,4.870817885930318,24.977252753638,39.3765644930677,15.4677719897654,43.1543583195117,12.643383352130403,62.6841775863458,82.181430108944,37.777442147609,113.078145251389,25.730763923975402
2021-02-08,97.15853516694001,103.77267298821099,59.924135562170804,151.43060123143803,32.8784564228211,167.36708407474703,183.57840470270799,103.70137569648999,278.3063450865,57.624726734098815,220.20797595956998,241.283358024692,135.23865204685205,371.4717827747499,75.59559223225861,12.529445392060499,16.113307690675597,9.066139813687702,21.639003435415496,5.057322736088329,25.378802165716507,40.72481759969779,15.916236114920597,45.33784263250389,12.905765912877996,63.13888786695651,82.437694252345,37.9186500456523,113.21283138936803,25.909852730672903
2021-02-09,96.880634047884,103.78957385188299,58.013747954173496,150.614996708842,33.309996480112595,165.50274920579002,180.41254245127098,102.598984725099,274.88083152594305,57.64996320078319,217.92256130559804,237.41566812750102,133.59095375273802,366.389430736574,74.77599677646499,12.519825041429897,18.975346644046205,8.907239124970797,19.4377629995435,4.695355209012471,26.034176573306198,41.4658862042927,16.506841750757598,48.21240118929201,13.347745856914898,63.9569253392021,83.41489898523498,38.4249686298117,114.127701981422,26.186403814985006
2021-02-10,96.59564223410202,103.23722689075599,57.67869780608629,148.09381033714502,33.5014119308154,163.53036881265496,176.05034794999202,101.84818698317099,270.46373476997894,56.60622464283689,214.44740026632903,233.24069465291797,131.83921558336502,361.43872933602,73.5335890200724,12.0143918096242,19.8054256149564,7.6726788357822,18.1364217783386,3.556737908576112,27.397532029320303,43.10270371926391,16.995471377466096,49.04290440603501,13.813772492210791,63.811998075428704,84.188537747044,39.289493328494494,115.512064863408,26.664465997078295
2021-02-11,94.458215509854,101.563367870113,56.277926300578,147.905573666067,32.8305037647902,160.85521143460602,172.82940460343602,101.21666266583502,266.529348838882,55.5303218718546,211.14724751861297,228.481140128422,130.78017322311098,356.118466802563,72.4996916103242,10.8457589103344,19.3431773674963,6.612374058431399,17.435194584288787,3.550787217663448,29.180781681395203,46.38038619172811,16.799412650057,52.38754991946149,14.194904780321199,64.7245628907863,84.200026334307,39.2837367484017,117.23911930848203,26.966234125258097
2021-02-12,94.4752295552367,100.385710808179,55.94048656499639,145.48553640574,32.0844411979547,158.92705672626397,168.97992353621498,100.088550207446,263.2471115952921,54.326248350445205,208.03481137787605,223.542407114955,129.35692988306502,349.79503027560594,70.8765255074115,11.514376162918404,20.991006702219607,5.943212621022299,19.039674528997704,3.6855504810484305,30.2652581193966,47.74317315703881,17.2328463411875,54.442109029636924,14.1809048908597,65.1137007717117,84.46721739083898,40.32663045760801,118.28268995298103,27.10102366861721
2021-02-13,93.24327538551059,99.318628740546,55.4253703703704,143.88001152959302,31.930580110497203,157.19074544367004,165.971545918378,98.90598167018898,259.90174887028996,53.747090935942396,204.709336135786,220.17109138230896,127.50653814255799,343.55355454734706,69.32034294315329,9.854684346286405,21.2440409541881,5.7323660904513005,21.517840284036307,3.235816201933879,32.36422292834301,48.70700822926861,17.337062976689303,56.81538427451359,14.892620846242501,66.47961908345751,85.36467187508798,41.09989567711061,120.232933716811,27.4408561019496
2021-02-14,93.8642951251647,97.99959999999999,55.6594220795258,140.76429973308203,31.941452034341197,156.06575659629095,162.38378442378595,97.15660714025097,256.1981679919901,53.2546113022594,201.229210228236,215.12646575549402,125.47492275534705,337.540699383676,67.80808630909121,11.5690026349814,22.7780979257539,5.8426149568824,20.813346565776705,4.287114506398431,33.2215663269398,49.6395588611726,17.647176502509303,58.7718994511645,15.4585154765054,66.8871107640558,86.15492973304897,41.8474312661554,121.25064186460901,27.900680840336598
2021-02-15,92.17688559952401,97.75208216410401,54.200836267605595,138.987233367695,31.290240182996598,153.26585456552996,159.26133457630797,94.50241559818102,251.563386072993,51.474329816129696,198.39596042723505,210.07698235364307,123.75260018993401,331.05802037465605,66.4560330538411,11.452746316665705,24.480435732357197,5.4150261861349005,20.836511193426308,4.800543396847748,34.09951800239939,50.75528111650971,18.0299948186072,60.77405726917672,15.732913366243405,67.3887111774672,86.41947371076002,42.225086806954096,122.30880397171398,28.290378057036698
2021-02-16,90.63720570479929,96.493082441357,54.381169160537695,136.92125382263,30.628630460448605,150.482644584405,156.698473282443,92.69159567798798,246.98148166542006,49.779603897703,194.70199582338606,205.076090069993,121.633023660404,325.5138003755971,64.7955885982242,11.512799516976301,24.889973056419404,6.6113590391163015,20.526158350888405,5.7963927689314305,34.49962547392449,52.31333592314323,19.368550858318397,62.80730476149809,15.993330471859291,68.06121542436799,87.13726260381101,42.12419890599999,123.57865717870197,28.202349309293005
