hospital_id,date,weeks_out,admissions_icu,admissions_acute,admissions_combined_ped,admissions_icu_lb,admissions_acute_lb,admissions_combined_ped_lb,admissions_icu_ub,admissions_acute_ub,admissions_combined_ped_ub,admissions_combined,admissions_combined_lb,admissions_combined_ub
020012,2022-01-08,1,174.0,174.0,0.0,105.0,105.0,0.0,221.0,221.0,0.0,348.0,210.0,442.0
020012,2022-01-15,2,172.0,172.0,0.0,98.0,98.0,0.0,233.0,233.0,0.0,344.0,196.0,466.0
020012,2022-01-22,3,180.0,180.0,0.0,102.0,102.0,0.0,265.0,265.0,0.0,360.0,204.0,530.0
020012,2022-01-29,4,224.0,224.0,0.0,110.0,110.0,0.0,350.0,350.0,0.0,448.0,220.0,700.0
020017,2022-01-01,0,672.8216560509553,672.8216560509554,0.0,672.8216560509553,672.8216560509554,0.0,672.8216560509553,672.8216560509554,0.0,1345.6433121019109,1345.6433121019109,1345.6433121019109
020017,2022-01-08,1,647.388535031847,647.3885350318471,0.0,498.6433121019108,498.64331210191085,0.0,767.6178343949044,767.6178343949045,0.0,1294.7770700636943,997.2866242038217,1535.235668789809
020017,2022-01-15,2,790.7388535031846,790.7388535031847,0.0,454.7133757961783,454.71337579617835,0.0,986.4968152866242,986.4968152866243,0.0,1581.4777070063692,909.4267515923566,1972.9936305732485
020017,2022-01-22,3,954.8980891719744,954.8980891719746,0.0,488.624203821656,488.62420382165607,0.0,1248.5350318471337,1248.535031847134,0.0,1909.7961783439491,977.248407643312,2497.0700636942674
020017,2022-01-29,4,1115.2038216560509,1115.203821656051,0.0,581.108280254777,581.1082802547771,0.0,1524.4458598726114,1524.4458598726117,0.0,2230.4076433121018,1162.2165605095543,3048.891719745223
021306,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021306,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021306,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021306,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021306,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021311,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021311,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021311,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021311,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021311,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022001,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022001,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022001,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022001,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022001,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030002,2022-01-01,0,1424.7379119186944,1424.7379119186944,0.0,1424.7379119186944,1424.7379119186944,0.0,1424.7379119186944,1424.7379119186944,0.0,2849.475823837389,2849.475823837389,2849.475823837389
030002,2022-01-08,1,1199.3704958423161,1199.3704958423161,0.0,945.2048044348631,945.204804434863,0.0,1467.8755774561137,1467.8755774561134,0.0,2398.7409916846323,1890.409608869726,2935.7511549122273
030002,2022-01-15,2,1369.591007083462,1369.5910070834618,0.0,985.7135817677859,985.7135817677857,0.0,1627.4610409608872,1627.4610409608872,0.0,2739.182014166924,1971.4271635355717,3254.9220819217744
030002,2022-01-22,3,1387.993224514937,1387.993224514937,0.0,1074.4983061287344,1074.4983061287344,0.0,1594.6596858638748,1594.6596858638745,0.0,2775.986449029874,2148.9966122574688,3189.319371727749
030002,2022-01-29,4,1289.0514320911614,1289.0514320911611,0.0,1009.4333230674471,1009.433323067447,0.0,1663.847243609486,1663.8472436094858,0.0,2578.1028641823223,2018.866646134894,3327.6944872189715
030006,2022-01-01,0,906.1560509554143,906.156050955414,0.0,906.1560509554143,906.156050955414,0.0,906.1560509554143,906.156050955414,0.0,1812.3121019108285,1812.3121019108285,1812.3121019108285
030006,2022-01-08,1,797.0366242038219,797.0366242038217,0.0,600.9315286624206,600.9315286624204,0.0,882.6942675159239,882.6942675159236,0.0,1594.0732484076436,1201.863057324841,1765.3885350318474
030006,2022-01-15,2,844.1815286624208,844.1815286624204,0.0,661.7993630573251,661.7993630573249,0.0,1023.6863057324845,1023.6863057324841,0.0,1688.363057324841,1323.59872611465,2047.3726114649685
030006,2022-01-22,3,864.5445859872615,864.5445859872611,0.0,696.5493630573251,696.5493630573249,0.0,1032.7611464968156,1032.7611464968154,0.0,1729.0891719745227,1393.09872611465,2065.522292993631
030006,2022-01-29,4,823.8184713375799,823.8184713375797,0.0,610.8917197452232,610.891719745223,0.0,1096.9490445859876,1096.9490445859874,0.0,1647.6369426751596,1221.7834394904462,2193.898089171975
030007,2022-01-01,0,202.47011952191235,202.47011952191235,0.0,202.47011952191235,202.47011952191235,0.0,202.47011952191235,202.47011952191235,0.0,404.9402390438247,404.9402390438247,404.9402390438247
030007,2022-01-08,1,154.87649402390437,154.87649402390437,0.0,114.38247011952191,114.38247011952191,0.0,195.89641434262947,195.89641434262947,0.0,309.75298804780874,228.76494023904382,391.79282868525894
030007,2022-01-15,2,166.70916334661354,166.70916334661354,0.0,117.53784860557768,117.53784860557768,0.0,218.77290836653384,218.77290836653384,0.0,333.4183266932271,235.07569721115536,437.5458167330677
030007,2022-01-22,3,194.05577689243026,194.05577689243026,0.0,119.37848605577689,119.37848605577689,0.0,252.69322709163345,252.69322709163345,0.0,388.1115537848605,238.75697211155378,505.3864541832669
030007,2022-01-29,4,196.94820717131472,196.94820717131472,0.0,126.21513944223108,126.21513944223108,0.0,264.78884462151393,264.78884462151393,0.0,393.89641434262944,252.43027888446215,529.5776892430279
030010,2022-01-01,0,304.7683121019108,304.7683121019108,0.0,304.7683121019108,304.7683121019108,0.0,304.7683121019108,304.7683121019108,0.0,609.5366242038216,609.5366242038216,609.5366242038216
030010,2022-01-08,1,268.06807324840764,268.06807324840764,0.0,202.11186305732483,202.11186305732483,0.0,296.87738853503186,296.87738853503186,0.0,536.1361464968153,404.22372611464965,593.7547770700637
030010,2022-01-15,2,283.92436305732485,283.92436305732485,0.0,222.58359872611464,222.58359872611464,0.0,344.29737261146494,344.29737261146494,0.0,567.8487261146497,445.1671974522293,688.5947452229299
030010,2022-01-22,3,290.7730891719745,290.7730891719745,0.0,234.27109872611464,234.27109872611464,0.0,347.34952229299364,347.34952229299364,0.0,581.546178343949,468.5421974522293,694.6990445859873
030010,2022-01-29,4,277.07563694267515,277.07563694267515,0.0,205.46178343949043,205.46178343949043,0.0,368.93789808917194,368.93789808917194,0.0,554.1512738853503,410.92356687898086,737.8757961783439
030011,2022-01-01,0,267.2834394904458,267.28343949044586,0.0,267.2834394904458,267.28343949044586,0.0,267.2834394904458,267.28343949044586,0.0,534.5668789808917,534.5668789808917,534.5668789808917
030011,2022-01-08,1,235.09713375796173,235.09713375796179,0.0,177.25318471337576,177.2531847133758,0.0,260.3630573248407,260.3630573248408,0.0,470.1942675159235,354.5063694267516,520.7261146496814
030011,2022-01-15,2,249.00318471337573,249.0031847133758,0.0,195.20700636942672,195.20700636942675,0.0,301.9506369426751,301.95063694267515,0.0,498.0063694267515,390.41401273885344,603.9012738853503
030011,2022-01-22,3,255.00955414012734,255.0095541401274,0.0,205.4570063694267,205.45700636942675,0.0,304.6273885350318,304.62738853503186,0.0,510.0191082802547,410.91401273885344,609.2547770700637
030011,2022-01-29,4,242.99681528662416,242.9968152866242,0.0,180.19108280254773,180.19108280254778,0.0,323.5605095541401,323.56050955414014,0.0,485.99363057324837,360.3821656050955,647.1210191082803
030012,2022-01-01,0,567.5298804780876,567.5298804780876,0.0,567.5298804780876,567.5298804780876,0.0,567.5298804780876,567.5298804780876,0.0,1135.0597609561753,1135.0597609561753,1135.0597609561753
030012,2022-01-08,1,434.1235059760956,434.1235059760956,0.0,320.6175298804781,320.6175298804781,0.0,549.1035856573706,549.1035856573706,0.0,868.2470119521912,641.2350597609562,1098.2071713147411
030012,2022-01-15,2,467.29083665338646,467.29083665338646,0.0,329.46215139442234,329.46215139442234,0.0,613.2270916334661,613.2270916334661,0.0,934.5816733067729,658.9243027888447,1226.4541832669322
030012,2022-01-22,3,543.9442231075698,543.9442231075698,0.0,334.6215139442231,334.6215139442231,0.0,708.3067729083665,708.3067729083665,0.0,1087.8884462151395,669.2430278884462,1416.613545816733
030012,2022-01-29,4,552.0517928286853,552.0517928286853,0.0,353.7848605577689,353.7848605577689,0.0,742.2111553784861,742.2111553784861,0.0,1104.1035856573706,707.5697211155378,1484.4223107569721
030013,2022-01-01,0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,1304.0,1304.0,1304.0
030013,2022-01-08,1,487.0,487.0,487.0,367.0,367.0,367.0,672.0,672.0,672.0,974.0,734.0,1344.0
030013,2022-01-15,2,625.0,625.0,625.0,470.0,470.0,470.0,825.0,825.0,825.0,1250.0,940.0,1650.0
030013,2022-01-22,3,682.0,682.0,682.0,465.0,465.0,465.0,992.0,992.0,992.0,1364.0,930.0,1984.0
030013,2022-01-29,4,735.0,735.0,735.0,473.0,473.0,473.0,1192.0,1192.0,1192.0,1470.0,946.0,2384.0
030014,2022-01-01,0,998.785340314136,998.7853403141363,0.0,998.785340314136,998.7853403141363,0.0,998.785340314136,998.7853403141363,0.0,1997.5706806282724,1997.5706806282724,1997.5706806282724
030014,2022-01-08,1,840.7958115183245,840.7958115183249,0.0,662.6178010471203,662.6178010471206,0.0,1029.026178010471,1029.0261780104715,0.0,1681.5916230366493,1325.235602094241,2058.0523560209426
030014,2022-01-15,2,960.1256544502617,960.125654450262,0.0,691.0157068062827,691.0157068062829,0.0,1140.9005235602092,1140.9005235602096,0.0,1920.2513089005238,1382.0314136125655,2281.801047120419
030014,2022-01-22,3,973.0261780104711,973.0261780104714,0.0,753.2565445026178,753.256544502618,0.0,1117.9057591623036,1117.9057591623039,0.0,1946.0523560209426,1506.5130890052358,2235.8115183246073
030014,2022-01-29,4,903.6649214659685,903.6649214659687,0.0,707.6439790575915,707.6439790575918,0.0,1166.4083769633507,1166.408376963351,0.0,1807.3298429319373,1415.2879581151833,2332.8167539267015
030016,2022-01-01,0,871.0576687116564,871.0576687116563,0.0,871.0576687116564,871.0576687116563,0.0,871.0576687116564,871.0576687116563,0.0,1742.1153374233127,1742.1153374233127,1742.1153374233127
030016,2022-01-08,1,808.5300613496933,808.5300613496931,0.0,666.1595092024539,666.1595092024539,0.0,943.6858895705521,943.685889570552,0.0,1617.0601226993863,1332.3190184049079,1887.371779141104
030016,2022-01-15,2,862.8809815950921,862.880981595092,0.0,694.5374233128834,694.5374233128833,0.0,1125.0159509202454,1125.0159509202454,0.0,1725.761963190184,1389.074846625767,2250.0319018404907
030016,2022-01-22,3,842.198773006135,842.1987730061348,0.0,610.8466257668712,610.846625766871,0.0,1071.6269938650307,1071.6269938650305,0.0,1684.3975460122697,1221.693251533742,2143.2539877300615
030016,2022-01-29,4,800.8343558282209,800.8343558282207,0.0,621.9092024539877,621.9092024539876,0.0,1080.765644171779,1080.765644171779,0.0,1601.6687116564417,1243.8184049079755,2161.531288343558
030022,2022-01-01,0,859.2491530643671,859.2491530643673,0.0,859.2491530643671,859.2491530643673,0.0,859.2491530643671,859.2491530643673,0.0,1718.4983061287344,1718.4983061287344,1718.4983061287344
030022,2022-01-08,1,723.3316907914998,723.3316907915,0.0,570.0461964890668,570.0461964890669,0.0,885.2651678472436,885.2651678472438,0.0,1446.6633815829998,1140.0923929781338,1770.5303356944873
030022,2022-01-15,2,825.9904527255928,825.9904527255931,0.0,594.4767477671697,594.4767477671699,0.0,981.5100092392978,981.510009239298,0.0,1651.980905451186,1188.9534955343397,1963.0200184785958
030022,2022-01-22,3,837.0886972590083,837.0886972590084,0.0,648.0221743147521,648.0221743147522,0.0,961.7277486910995,961.7277486910997,0.0,1674.1773945180166,1296.0443486295044,1923.4554973821992
030022,2022-01-29,4,777.4176162611642,777.4176162611643,0.0,608.7819525716045,608.7819525716046,0.0,1003.4542654758238,1003.4542654758241,0.0,1554.8352325223286,1217.563905143209,2006.908530951648
030023,2022-01-01,0,1125.0,1125.0,0.0,1125.0,1125.0,0.0,1125.0,1125.0,0.0,2250.0,2250.0,2250.0
030023,2022-01-08,1,736.0,736.0,0.0,620.0,620.0,0.0,947.0,947.0,0.0,1472.0,1240.0,1894.0
030023,2022-01-15,2,965.0,965.0,0.0,735.0,735.0,0.0,1203.0,1203.0,0.0,1930.0,1470.0,2406.0
030023,2022-01-22,3,1139.0,1139.0,0.0,845.0,845.0,0.0,1394.0,1394.0,0.0,2278.0,1690.0,2788.0
030023,2022-01-29,4,1104.0,1104.0,0.0,902.0,902.0,0.0,1357.0,1357.0,0.0,2208.0,1804.0,2714.0
030024,2022-01-01,0,994.3789344009856,994.3789344009855,0.0,994.3789344009856,994.3789344009855,0.0,994.3789344009856,994.3789344009855,0.0,1988.7578688019712,1988.7578688019712,1988.7578688019712
030024,2022-01-08,1,837.0864182322144,837.0864182322143,0.0,659.6944872189714,659.6944872189713,0.0,1024.4863566368956,1024.4863566368956,0.0,1674.1728364644287,1319.3889744379426,2048.972713273791
030024,2022-01-15,2,955.889805974746,955.8898059747459,0.0,687.9671080997845,687.9671080997844,0.0,1135.867138897444,1135.8671388974437,0.0,1911.779611949492,1375.9342161995687,2271.734277794888
030024,2022-01-22,3,968.7334154604251,968.7334154604249,0.0,749.9333538651064,749.9333538651063,0.0,1112.973821989529,1112.9738219895287,0.0,1937.46683092085,1499.8667077302125,2225.947643979058
030024,2022-01-29,4,899.6781644595012,899.678164459501,0.0,704.5220203264553,704.5220203264552,0.0,1161.2624576532185,1161.2624576532182,0.0,1799.3563289190022,1409.0440406529106,2322.524915306437
030030,2022-01-01,0,304.0420080073915,304.0420080073915,0.0,304.0420080073915,304.0420080073915,0.0,304.0420080073915,304.0420080073915,0.0,608.084016014783,608.084016014783,608.084016014783
030030,2022-01-08,1,255.9481367416077,255.9481367416077,0.0,201.7086541422852,201.7086541422852,0.0,313.247674776717,313.247674776717,0.0,511.8962734832154,403.4173082845704,626.495349553434
030030,2022-01-15,2,292.27354481059444,292.27354481059444,0.0,210.35331074838317,210.35331074838317,0.0,347.3035417308285,347.3035417308285,0.0,584.5470896211889,420.70662149676633,694.607083461657
030030,2022-01-22,3,296.2006159531876,296.2006159531876,0.0,229.30015398829693,229.30015398829693,0.0,340.303664921466,340.303664921466,0.0,592.4012319063752,458.60030797659385,680.607329842932
030030,2022-01-29,4,275.0862334462581,275.0862334462581,0.0,215.41515244841395,215.41515244841395,0.0,355.06843239913775,355.06843239913775,0.0,550.1724668925162,430.8303048968279,710.1368647982755
030036,2022-01-01,0,2093.0428087465357,2093.0428087465352,0.0,2093.0428087465357,2093.0428087465352,0.0,2093.0428087465357,2093.0428087465352,0.0,4186.0856174930705,4186.0856174930705,4186.0856174930705
030036,2022-01-08,1,1761.9618109023718,1761.9618109023716,0.0,1388.574068370804,1388.5740683708038,0.0,2156.415152448414,2156.415152448414,0.0,3523.9236218047436,2777.148136741608,4312.830304896828
030036,2022-01-15,2,2012.0280258700343,2012.0280258700338,0.0,1448.0843855866956,1448.0843855866954,0.0,2390.8577148136746,2390.857714813674,0.0,4024.056051740068,2896.168771173391,4781.715429627349
030036,2022-01-22,3,2039.0622112719436,2039.0622112719434,0.0,1578.5155528179862,1578.515552817986,0.0,2342.6701570680634,2342.670157068063,0.0,4078.124422543887,3157.0311056359724,4685.340314136127
030036,2022-01-29,4,1893.709578072067,1893.7095780720665,0.0,1482.9303972898063,1482.930397289806,0.0,2444.3116723129046,2444.311672312904,0.0,3787.4191561441335,2965.860794579612,4888.623344625808
030037,2022-01-01,0,239.4147212811827,239.41472128118264,0.0,239.4147212811827,239.41472128118264,0.0,239.4147212811827,239.41472128118264,0.0,478.82944256236533,478.82944256236533,478.82944256236533
030037,2022-01-08,1,201.54370187865726,201.54370187865723,0.0,158.83338466276567,158.83338466276564,0.0,246.66362796427475,246.66362796427472,0.0,403.0874037573145,317.6667693255313,493.32725592854945
030037,2022-01-15,2,230.14776716969516,230.1477671696951,0.0,165.64052971974132,165.6405297197413,0.0,273.4805666769326,273.48056667693254,0.0,460.29553433939026,331.28105943948265,546.9611333538651
030037,2022-01-22,3,233.24009855251006,233.24009855251,0.0,180.56002463812754,180.56002463812752,0.0,267.9685863874346,267.9685863874346,0.0,466.48019710502007,361.12004927625503,535.9371727748692
030037,2022-01-29,4,216.61379735140133,216.6137973514013,0.0,169.62642439174627,169.62642439174624,0.0,279.59494918386207,279.594949183862,0.0,433.22759470280266,339.2528487834925,559.189898367724
030038,2022-01-01,0,684.4617185093934,684.4617185093934,0.0,684.4617185093934,684.4617185093934,0.0,684.4617185093934,684.4617185093934,0.0,1368.923437018787,1368.923437018787,1368.923437018787
030038,2022-01-08,1,576.1924237757931,576.1924237757931,0.0,454.0880813058209,454.0880813058209,0.0,705.1855866954113,705.1855866954113,0.0,1152.3848475515863,908.1761626116418,1410.3711733908226
030038,2022-01-15,2,657.9684631967972,657.9684631967972,0.0,473.54899907607034,473.54899907607034,0.0,781.8524176162614,781.8524176162614,0.0,1315.9369263935944,947.0979981521407,1563.7048352325228
030038,2022-01-22,3,666.809116107176,666.809116107176,0.0,516.202279026794,516.202279026794,0.0,766.0942408376965,766.0942408376965,0.0,1333.618232214352,1032.404558053588,1532.188481675393
030038,2022-01-29,4,619.2762550046198,619.2762550046198,0.0,484.94425623652614,484.94425623652614,0.0,799.3327995072376,799.3327995072376,0.0,1238.5525100092395,969.8885124730523,1598.6655990144752
030043,2022-01-01,0,111.65021459227468,111.65021459227466,0.0,111.65021459227468,111.65021459227466,0.0,111.65021459227468,111.65021459227466,0.0,223.30042918454933,223.30042918454933,223.30042918454933
030043,2022-01-08,1,89.25965665236052,89.2596566523605,0.0,74.43347639484979,74.43347639484978,0.0,114.07081545064378,114.07081545064376,0.0,178.51931330472104,148.86695278969955,228.14163090128756
030043,2022-01-15,2,90.16738197424893,90.16738197424891,0.0,73.22317596566523,73.22317596566522,0.0,111.65021459227468,111.65021459227466,0.0,180.33476394849782,146.44635193133047,223.30042918454933
030043,2022-01-22,3,90.77253218884121,90.77253218884118,0.0,64.44849785407726,64.44849785407725,0.0,125.26609442060087,125.26609442060084,0.0,181.5450643776824,128.89699570815452,250.5321888412017
030043,2022-01-29,4,86.23390557939915,86.23390557939913,0.0,57.18669527896996,57.18669527896995,0.0,125.568669527897,125.56866952789697,0.0,172.46781115879827,114.3733905579399,251.13733905579397
030055,2022-01-01,0,437.42990654205613,437.42990654205613,0.0,437.42990654205613,437.42990654205613,0.0,437.42990654205613,437.42990654205613,0.0,874.8598130841123,874.8598130841123,874.8598130841123
030055,2022-01-08,1,364.9532710280374,364.9532710280374,0.0,321.2616822429907,321.2616822429907,0.0,404.53271028037386,404.53271028037386,0.0,729.9065420560748,642.5233644859813,809.0654205607477
030055,2022-01-15,2,421.4953271028038,421.4953271028038,0.0,326.9158878504673,326.9158878504673,0.0,499.11214953271036,499.11214953271036,0.0,842.9906542056076,653.8317757009346,998.2242990654207
030055,2022-01-22,3,423.0373831775701,423.0373831775701,0.0,328.4579439252337,328.4579439252337,0.0,517.6168224299066,517.6168224299066,0.0,846.0747663551402,656.9158878504674,1035.2336448598132
030055,2022-01-29,4,463.1308411214954,463.1308411214954,0.0,330.51401869158883,330.51401869158883,0.0,595.2336448598131,595.2336448598131,0.0,926.2616822429908,661.0280373831777,1190.4672897196263
030061,2022-01-01,0,1302.8273483215276,1302.8273483215276,0.0,1302.8273483215276,1302.8273483215276,0.0,1302.8273483215276,1302.8273483215276,0.0,2605.654696643055,2605.654696643055,2605.654696643055
030061,2022-01-08,1,1096.7439482599323,1096.7439482599323,0.0,864.3264551894056,864.3264551894057,0.0,1342.2738527871882,1342.2738527871882,0.0,2193.4878965198645,1728.6529103788112,2684.5477055743763
030061,2022-01-15,2,1252.399199260856,1252.3991992608562,0.0,901.3690175546658,901.3690175546659,0.0,1488.2040652910378,1488.204065291038,0.0,2504.7983985217124,1802.7380351093316,2976.4081305820755
030061,2022-01-22,3,1269.2267939636586,1269.2267939636588,0.0,982.5566984909146,982.5566984909148,0.0,1458.2094240837696,1458.2094240837698,0.0,2538.453587927317,1965.1133969818293,2916.418848167539
030061,2022-01-29,4,1178.7511549122266,1178.7511549122266,0.0,923.0591315060054,923.0591315060055,0.0,1521.4768093624884,1521.4768093624884,0.0,2357.5023098244533,1846.118263012011,3042.953618724977
030062,2022-01-01,0,486.722077922078,486.7220779220779,0.0,486.722077922078,486.7220779220779,0.0,486.722077922078,486.7220779220779,0.0,973.4441558441558,973.4441558441558,973.4441558441558
030062,2022-01-08,1,343.9064935064935,343.90649350649346,0.0,249.51688311688312,249.5168831168831,0.0,411.21038961038965,411.2103896103896,0.0,687.8129870129869,499.0337662337662,822.4207792207792
030062,2022-01-15,2,366.0675324675325,366.06753246753243,0.0,257.72467532467533,257.72467532467533,0.0,486.722077922078,486.7220779220779,0.0,732.135064935065,515.4493506493507,973.4441558441558
030062,2022-01-22,3,404.6441558441559,404.6441558441558,0.0,261.8285714285714,261.8285714285714,0.0,554.8467532467533,554.8467532467532,0.0,809.2883116883118,523.6571428571428,1109.6935064935064
030062,2022-01-29,4,448.9662337662338,448.96623376623376,0.0,285.63116883116885,285.6311688311688,0.0,594.2441558441559,594.2441558441558,0.0,897.9324675324676,571.2623376623376,1188.4883116883116
030064,2022-01-01,0,730.140127388535,730.1401273885352,0.0,730.140127388535,730.1401273885352,0.0,730.140127388535,730.1401273885352,0.0,1460.2802547770702,1460.2802547770702,1460.2802547770702
030064,2022-01-08,1,642.2165605095541,642.2165605095543,0.0,484.20382165605093,484.20382165605105,0.0,711.2356687898089,711.2356687898091,0.0,1284.4331210191085,968.407643312102,1422.471337579618
030064,2022-01-15,2,680.2038216560509,680.2038216560511,0.0,533.248407643312,533.2484076433122,0.0,824.8407643312102,824.8407643312104,0.0,1360.407643312102,1066.4968152866243,1649.6815286624205
030064,2022-01-22,3,696.6114649681529,696.6114649681531,0.0,561.248407643312,561.2484076433122,0.0,832.1528662420382,832.1528662420384,0.0,1393.222929936306,1122.4968152866243,1664.3057324840765
030064,2022-01-29,4,663.796178343949,663.7961783439492,0.0,492.2292993630573,492.22929936305746,0.0,883.8726114649681,883.8726114649684,0.0,1327.5923566878982,984.4585987261148,1767.7452229299365
030065,2022-01-01,0,1493.771604558054,1493.7716045580535,0.0,1493.771604558054,1493.7716045580535,0.0,1493.771604558054,1493.7716045580535,0.0,2987.5432091161074,2987.5432091161074,2987.5432091161074
030065,2022-01-08,1,1257.4843239913769,1257.4843239913766,0.0,991.0033877425318,991.0033877425316,0.0,1538.9994456421316,1538.9994456421311,0.0,2514.9686479827533,1982.0067754850634,3077.9988912842628
030065,2022-01-15,2,1435.952633199877,1435.9526331998768,0.0,1033.474961502926,1033.4749615029257,0.0,1706.317400677549,1706.3174006775484,0.0,2871.9052663997536,2066.949923005852,3412.6348013550974
030065,2022-01-22,3,1455.2465044656608,1455.2465044656606,0.0,1126.5616261164155,1126.561626116415,0.0,1671.926701570681,1671.9267015706805,0.0,2910.493008931321,2253.1232522328305,3343.8534031413615
030065,2022-01-29,4,1351.5106251924856,1351.5106251924853,0.0,1058.3440098552512,1058.344009855251,0.0,1744.466646134894,1744.4666461348936,0.0,2703.0212503849707,2116.688019710502,3488.9332922697877
030068,2022-01-01,0,51.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,102.0,102.0,102.0
030068,2022-01-08,1,49.0,49.0,0.0,37.0,37.0,0.0,68.0,68.0,0.0,98.0,74.0,136.0
030068,2022-01-15,2,53.0,53.0,0.0,34.0,34.0,0.0,81.0,81.0,0.0,106.0,68.0,162.0
030068,2022-01-22,3,49.0,49.0,0.0,28.0,28.0,0.0,86.0,86.0,0.0,98.0,56.0,172.0
030068,2022-01-29,4,46.0,46.0,0.0,25.0,25.0,0.0,89.0,89.0,0.0,92.0,50.0,178.0
030069,2022-01-01,0,283.93177570093457,283.93177570093457,0.0,283.93177570093457,283.93177570093457,0.0,283.93177570093457,283.93177570093457,0.0,567.8635514018691,567.8635514018691,567.8635514018691
030069,2022-01-08,1,236.88785046728972,236.88785046728972,0.0,208.52803738317758,208.52803738317758,0.0,262.5785046728972,262.5785046728972,0.0,473.77570093457945,417.05607476635515,525.1570093457944
030069,2022-01-15,2,273.58878504672896,273.58878504672896,0.0,212.1981308411215,212.1981308411215,0.0,323.9691588785047,323.9691588785047,0.0,547.1775700934579,424.396261682243,647.9383177570094
030069,2022-01-22,3,274.58971962616823,274.58971962616823,0.0,213.19906542056074,213.19906542056074,0.0,335.9803738317757,335.9803738317757,0.0,549.1794392523365,426.3981308411215,671.9607476635514
030069,2022-01-29,4,300.6140186915888,300.6140186915888,0.0,214.53364485981308,214.53364485981308,0.0,386.3607476635514,386.3607476635514,0.0,601.2280373831776,429.06728971962616,772.7214953271028
030083,2022-01-01,0,331.9492454573453,331.94924545734534,0.0,331.9492454573453,331.94924545734534,0.0,331.9492454573453,331.94924545734534,0.0,663.8984909146907,663.8984909146907,663.8984909146907
030083,2022-01-08,1,279.4409608869726,279.4409608869727,0.0,220.22297505389594,220.22297505389596,0.0,341.99987680936255,341.99987680936255,0.0,558.8819217739454,440.4459501077919,683.9997536187251
030083,2022-01-15,2,319.1005851555282,319.1005851555283,0.0,229.66110255620575,229.66110255620578,0.0,379.1816445950108,379.1816445950109,0.0,638.2011703110566,459.32220511241155,758.3632891900218
030083,2022-01-22,3,323.3881121034802,323.3881121034802,0.0,250.34702802587006,250.3470280258701,0.0,371.53926701570686,371.5392670157069,0.0,646.7762242069604,500.6940560517402,743.0785340314137
030083,2022-01-29,4,300.33569448721903,300.33569448721903,0.0,235.18755774561134,235.1875577456114,0.0,387.6592546966431,387.65925469664313,0.0,600.6713889744381,470.37511549122274,775.3185093932861
030085,2022-01-01,0,705.6934713375796,705.6934713375795,0.0,705.6934713375796,705.6934713375795,0.0,705.6934713375796,705.6934713375795,0.0,1411.386942675159,1411.386942675159,1411.386942675159
030085,2022-01-08,1,620.7137738853503,620.7137738853502,0.0,467.99164012738856,467.99164012738845,0.0,687.421974522293,687.4219745222929,0.0,1241.4275477707006,935.983280254777,1374.8439490445858
030085,2022-01-15,2,657.4291401273886,657.4291401273885,0.0,515.3941082802548,515.3941082802547,0.0,797.2233280254777,797.2233280254776,0.0,1314.8582802547771,1030.7882165605097,1594.4466560509554
030085,2022-01-22,3,673.2874203821656,673.2874203821655,0.0,542.4566082802548,542.4566082802547,0.0,804.2906050955414,804.2906050955413,0.0,1346.574840764331,1084.9132165605097,1608.5812101910828
030085,2022-01-29,4,641.5708598726114,641.5708598726113,0.0,475.74840764331213,475.748407643312,0.0,854.2786624203821,854.278662420382,0.0,1283.1417197452229,951.4968152866242,1708.557324840764
