,county_name,state,fips,forecasted_hospitalizations_2021-02-02,forecasted_hospitalizations_2021-02-03,forecasted_hospitalizations_2021-02-04,forecasted_hospitalizations_2021-02-05,forecasted_hospitalizations_2021-02-06,forecasted_hospitalizations_2021-02-07,forecasted_hospitalizations_2021-02-08,forecasted_hospitalizations_2021-02-09,forecasted_hospitalizations_2021-02-10,forecasted_hospitalizations_2021-02-11,forecasted_hospitalizations_2021-02-12,forecasted_hospitalizations_2021-02-13,forecasted_hospitalizations_2021-02-14,forecasted_hospitalizations_2021-02-15,forecasted_hospitalizations_2021-02-16,forecasted_hospitalizations_2021-02-17,forecasted_hospitalizations_2021-02-18,forecasted_hospitalizations_2021-02-19,forecasted_hospitalizations_2021-02-20,forecasted_hospitalizations_2021-02-21,forecasted_hospitalizations_2021-02-22,forecasted_hospitalizations_2021-02-23,forecasted_hospitalizations_2021-02-24,forecasted_hospitalizations_2021-02-25,forecasted_hospitalizations_2021-02-26,forecasted_hospitalizations_2021-02-27
4,"Broadwater County, Montana",Montana,30007,0.10135118383537871,0.10551630097929839,0.10412792859799183,0.1003099045493988,0.09649188050080576,0.08487480611566585,0.08136494571238644,0.083917571460226,0.0845557278971859,0.08551296255262575,0.08327941502326612,0.08008863283846664,0.07465652410152916,0.07172242490103238,0.07302646899014205,0.07465652410152916,0.07759062330202593,0.07661259023519368,0.0720484359233098,0.06419446569568543,0.05948294527765348,0.0574216550947645,0.06242764553892345,0.06360552564343144,0.06301658559117744,0.06331105561730445
5,"Carbon County, Montana",Montana,30009,0.1650373922594079,0.17181975084541096,0.1695589646500766,0.16334180261290712,0.15712464057573763,0.17014529897312963,0.16310921518100777,0.16822636702982366,0.16950565499202763,0.17142458693533363,0.16694707906761969,0.1605506392565998,0.1524861708331115,0.14649326455582762,0.14915677845684266,0.1524861708331115,0.15847907711039536,0.15648144168463404,0.14715914303108138,0.15791151989312996,0.14632168357069839,0.1412511301796346,0.1535653312722181,0.156462790352826,0.15501406081252203,0.15573842558267406
6,"Carter County, Montana",Montana,30011,0.004949996768516664,0.005153421293250225,0.005085613118339039,0.004899140637333274,0.004712668156327509,0.008463299755123374,0.008113313675024289,0.008367849006005443,0.008431482838750731,0.008526933587868664,0.008304215173260155,0.00798604600953371,0.007541063040558502,0.0072446893839426645,0.007376411009105258,0.007541063040558502,0.007837436697174335,0.0077386454783023905,0.007277619790233313,0.009440362602306681,0.008747491952596099,0.00844436104334772,0.009180536108665212,0.009353753771092859,0.009267144939879035,0.009310449355485948
7,"Cascade County, Montana",Montana,30013,0.8464494474163496,0.8812350411457888,0.8696398432359758,0.83775304898399,0.8058662547320041,0.8889254841699913,0.8521654077569467,0.8789000087846155,0.8855836590415327,0.8956091344269087,0.8722163585276983,0.8387981072431121,0.8002642393700377,0.7688128063816956,0.7827912210431809,0.8002642393700377,0.8317156723583797,0.8212318613622658,0.7723074100470669,0.8227639098779593,0.7623775678685678,0.735958543239459,0.8001190316244374,0.8152156171267854,0.8076673243756114,0.8114414707511984
8,"Chouteau County, Montana",Montana,30015,0.08687244328746746,0.09044254369654148,0.08925251022685014,0.08597991818519897,0.0827073261435478,0.09249177589527688,0.08866692801990829,0.09144863556563089,0.09214406245206154,0.09318720278170754,0.09075320867920024,0.08727607424704698,0.07465652410152916,0.07172242490103238,0.07302646899014205,0.07465652410152916,0.07759062330202593,0.07661259023519368,0.0720484359233098,0.07269079203776146,0.06735568803498997,0.06502158003377745,0.07069012803672214,0.07202390403741503,0.07135701603706858,0.07169046003724182
9,"Custer County, Montana",Montana,30017,0.2041873667013124,0.21257862834657182,0.20978154113148537,0.20208955128999756,0.19439756144850978,0.2152096223445658,0.2063099763077605,0.21278244615270983,0.21440056361394716,0.21682773980580317,0.2111643286914725,0.20307374138528578,0.1906811654541221,0.18318714585112164,0.18651782123023294,0.1906811654541221,0.1981751850571225,0.19567717852278904,0.18401981469589948,0.1992965438264744,0.18466927455480653,0.17826984424845188,0.19381131784959893,0.19746813516751593,0.1956397265085574,0.1965539308380367
10,"Daniels County, Montana",Montana,30019,0.06960932955726559,0.0724699869363313,0.07151643447664274,0.06889416521249916,0.06627189594835561,0.05984761969694386,0.057372718130528896,0.05917264654246705,0.05962262864545159,0.0602976017999284,0.058722664439482514,0.05647275392455981,0.047266305843500604,0.045408678102926335,0.046234290432070446,0.047266305843500604,0.04912393358407485,0.04850472433721677,0.04561508118521237,0.05428208496326342,0.05029807872742757,0.04855507599924939,0.05278808262482497,0.05378408418378394,0.05328608340430445,0.0535350837940442
11,"Dawson County, Montana",Montana,30021,0.2049298662165899,0.21335164154055936,0.2105443830992362,0.20282442238559756,0.19510446167195888,0.20021749134977582,0.1919378206548603,0.19795939934207157,0.1994647940138744,0.2017228860215787,0.19645400467026877,0.18892703131125463,0.18421739713364338,0.1769774120934565,0.18019518322242842,0.18421739713364338,0.1914573821738302,0.18904405382710127,0.1777818548756995,0.17747881692336565,0.1644528487088067,0.15875398761493717,0.172594078842906,0.17585057089654577,0.1742223248697259,0.17503644788313585
12,"Deer Lodge County, Montana",Montana,30023,0.30172480302640214,0.3141244524658433,0.30999123598602957,0.29862489066654185,0.28725854534705403,0.30665722489343133,0.29397591108204896,0.30319868476305434,0.30550437818330567,0.3089629183136828,0.300892991342803,0.28936452424154613,0.2591383481210103,0.24895387155730245,0.253480305585617,0.2591383481210103,0.2693228246847181,0.26592799916348214,0.2500854800643811,0.2420165685318622,0.2242538846029182,0.21648271038400518,0.2353555620585082,0.23979623304074424,0.23757589754962619,0.23868606529518524
13,"Fallon County, Montana",Montana,30025,0.013364991274994993,0.013914237491775611,0.013731155419515407,0.01322767972079984,0.012724204022084275,0.01414580101927764,0.01356082428539774,0.013986261910037668,0.01409262131619765,0.014252160425437624,0.013879902503877686,0.013348105473077774,0.01745217446529253,0.01676628114569588,0.017071122621072167,0.01745217446529253,0.01813806778488918,0.01790943667835696,0.016842491514539953,0.01699265268415203,0.01574548551467298,0.015199849878025898,0.016524964995597385,0.01683675678796715,0.016680860891782265,0.016758808839874708
