,county_name,state,fips,forecasted_hospitalizations_2021-03-02,forecasted_hospitalizations_2021-03-03,forecasted_hospitalizations_2021-03-04,forecasted_hospitalizations_2021-03-05,forecasted_hospitalizations_2021-03-06,forecasted_hospitalizations_2021-03-07,forecasted_hospitalizations_2021-03-08,forecasted_hospitalizations_2021-03-09,forecasted_hospitalizations_2021-03-10,forecasted_hospitalizations_2021-03-11,forecasted_hospitalizations_2021-03-12,forecasted_hospitalizations_2021-03-13,forecasted_hospitalizations_2021-03-14,forecasted_hospitalizations_2021-03-15,forecasted_hospitalizations_2021-03-16,forecasted_hospitalizations_2021-03-17,forecasted_hospitalizations_2021-03-18,forecasted_hospitalizations_2021-03-19,forecasted_hospitalizations_2021-03-20,forecasted_hospitalizations_2021-03-21,forecasted_hospitalizations_2021-03-22,forecasted_hospitalizations_2021-03-23,forecasted_hospitalizations_2021-03-24,forecasted_hospitalizations_2021-03-25,forecasted_hospitalizations_2021-03-26,forecasted_hospitalizations_2021-03-27
56,"Macon County, North Carolina",North Carolina,37113,0.2970409605223016,0.29886126724416534,0.296709995663781,0.29406227679561553,0.28065820002552844,0.2880826960589599,0.29853941823895846,0.2828543349689607,0.2771031377699614,0.2776259738789613,0.2795430396119611,0.26333512023296335,0.23456645271738694,0.24527280533104362,0.23002436372977503,0.2363508448196631,0.23570197496428993,0.23797301945809587,0.2275911017721258,0.22269991197538158,0.23786102549866778,0.22101534380612756,0.22590059149696423,0.23044892555395005,0.23162812327242788,0.22926972783547225
57,"Madison County, North Carolina",North Carolina,37115,0.1556160976623947,0.15656973391547901,0.15544270925274303,0.15405560197552945,0.14703337138463587,0.15896151881446507,0.16473144690210445,0.15607655477064536,0.1529030943224437,0.15319159072682567,0.15424941087622623,0.1453060223403852,0.13924036006054935,0.1455957291919437,0.1365441428532911,0.14029958824911506,0.13991441436236388,0.14126252296599298,0.13509974077797424,0.13252213071774469,0.1415440609481509,0.13151969402547734,0.13442676043305268,0.13713333950217452,0.13783504518676168,0.13643163381758738
58,"Martin County, North Carolina",North Carolina,37117,0.28024980483996875,0.2819672131147541,0.2799375487900078,0.27743950039032,0.26479313036690083,0.2887557864703127,0.29923694024418973,0.2835152095833742,0.27775057500774175,0.2782746326964356,0.2801961775549798,0.2639503892054703,0.25480985891080526,0.26644018442125694,0.24987578142152272,0.2567482464958805,0.2560433782831259,0.25851041702776717,0.2472325256236928,0.2201906171925604,0.23518090126769686,0.21852503007310076,0.22335523271953367,0.22785231794207458,0.22901822892569632,0.22668640695845285
59,"McDowell County, North Carolina",North Carolina,37111,0.6012317034641772,0.6049161317305316,0.6005618074157494,0.5952026390283247,0.5680718490669886,0.5586650414227494,0.5789432643419055,0.5485259299631713,0.5373729073576355,0.5383868185035934,0.5421044927054387,0.5106732471807467,0.4755593835914146,0.49726541354786924,0.4663507648220096,0.4791770552508237,0.4778615382837659,0.48246584766846834,0.46141757619554263,0.4315987026452465,0.46098136772699555,0.42833396208060776,0.4378017097180602,0.4466165092425849,0.4489018276378321,0.44433119084733774
60,"Mecklenburg County, North Carolina",North Carolina,37119,13.503745307332915,13.586498064090947,13.48869935155873,13.36833170536523,12.758970496510653,12.418139476101118,12.868888640387908,12.192764893957719,11.944852853599984,11.967390311814324,12.050027658600236,11.351366453955709,10.832551911810587,11.32698374181024,10.622792953628915,10.91495721681053,10.884991651356005,10.98987113044684,10.510422083174449,9.83161299774837,10.500936121649547,9.757243761759353,9.972914546127509,10.173711483297861,10.225769948490175,10.12165301810555
61,"Mitchell County, North Carolina",North Carolina,37121,0.08731400954813097,0.08784908147293846,0.08721672374362054,0.08643843730753689,0.08249836222486358,0.07656403429137079,0.0793431280950503,0.07517448738953102,0.0736459857975073,0.07378494048769126,0.07429444101836584,0.0699868456226626,0.0807594088351186,0.08444552293132734,0.07919560285490886,0.08137376118448673,0.08115036033017105,0.08193226332027594,0.07835784965122505,0.08291128178238384,0.08855577146499696,0.08228411626209349,0.0841028962709355,0.08579624317571943,0.08623525903992268,0.0853572273115162
62,"Montgomery County, North Carolina",North Carolina,37123,0.4717773096552238,0.47466842408765136,0.47125165248569156,0.4670463951294332,0.4457572797633757,0.4571966619113284,0.47379182205330045,0.4488990818403424,0.4397717437622578,0.4406015017693564,0.4436439477953846,0.417921449575328,0.41632867658104256,0.4353312302839117,0.4082669871313405,0.41949576886485407,0.4183440989434681,0.42237494366831907,0.4039482249261429,0.39212958679045473,0.4188252470106824,0.3891634023215406,0.39776533728139174,0.40577403534746,0.40785036447569994,0.4036977062192201
63,"Moore County, North Carolina",North Carolina,37125,1.237283775854851,1.2448660162639895,1.2359051866895532,1.22487647336717,1.1690436121726058,1.1606482586046984,1.202777052020477,1.139583861896809,1.116413025518131,1.1185194651889199,1.126243077315146,1.0609434475206891,1.0067078032377716,1.052657122057753,0.9872141528292948,1.014366023041102,1.0115812158398911,1.0213280410441294,0.9767711258247537,0.9786249653002683,1.0452484500786527,0.9712223558804478,0.9926899231979274,1.0126769686314425,1.0178587952253169,1.0074951420375682
64,"Nash County, North Carolina",North Carolina,37127,1.6321003323227559,1.642102061378773,1.630281836130753,1.615733866594728,1.5420847708186038,1.5952242749059236,1.6531271523979714,1.5662728361598992,1.534426253539273,1.5373213974138753,1.5479369249540842,1.4581874648414097,1.435032572377877,1.5005319843951246,1.4072449430372265,1.4459491410474183,1.4419794797130396,1.4558732943833648,1.3923587130333066,1.4440991475136011,1.5424114949237555,1.4331755533569173,1.4648539764113004,1.4943476806343465,1.5019941965440253,1.4867011647246677
65,"New Hanover County, North Carolina",North Carolina,37129,2.837302941606661,2.854690313393666,2.8341416012817517,2.8088508786824717,2.6808165955236194,2.5606763142183357,2.6536228229013967,2.514203059876805,2.463082480101121,2.4677298055352743,2.4847699987938356,2.3407029103350907,2.2175021913642916,2.3187159843311265,2.174563006469271,2.2343711568587645,2.228236987588047,2.249706580035557,2.151559871704081,1.9199689795414787,2.05067791158288,1.9054457648702119,1.9475630874168859,1.9867757670293062,1.9969420172991932,1.9766095167594195
